,uid,title,episodes,members,score,Comedy,Action,Fantasy,Adventure,Drama,Sci-Fi,Hentai,Kids,Shounen,Romance,Slice of Life,Music,School,Supernatural,Historical,Mecha,Magic,Seinen,Mystery,Sports,Ecchi,Shoujo,Super Power,Parody,Military
9150,13515,Neo Satomi Hakkenden: Satomi-chanchi no Hachi Danshi,1.0,465,5.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9151,36063,Universal Mind,1.0,137,5.23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9152,23265,Genroku Koi Moyou: Sankichi to Osayo,1.0,397,5.22,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9153,33770,Kirin Hyoketsu: Atarashiku Ikou Animation Movie,1.0,882,5.22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9154,19945,Zoku Natsume Yuujinchou: 3D Nyanko-sensei Gekijou,5.0,6001,5.22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9155,33543,Tanahashi Hiroshi X Mameshiba Pro Wrestling,2.0,415,5.22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9156,9356,Cool Cool Bye,1.0,679,5.21,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9157,3517,New Hal & Bons,9.0,263,5.21,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9158,9515,Highschool of the Dead: Drifters of the Dead,1.0,207083,6.72,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9159,8208,Jigoku Sensei Nube (Movie),1.0,1781,6.72,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9160,18247,IS: Infinite Stratos 2,12.0,246622,6.72,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
9161,35347,Kemono Friends: Bus-teki,1.0,4293,6.72,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9162,33124,Wakuwaku♥Nukegake Daisakusen,1.0,185,5.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9163,30165,Yamaguchi Sanchi no Tsutomu-kun,1.0,212,5.2,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9164,13441,Shiawasette Naani,1.0,799,5.19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9165,32644,Yaseruyagi,1.0,189,5.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9166,36182,Abstract feat. Alkama,1.0,409,5.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9167,24999,Akai Jitensha,1.0,216,5.18,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9168,40003,Animatope,1.0,89,5.18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9169,24861,Akaoni to Aooni no Tango,1.0,331,5.18,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9170,23267,Osaru no Tairyou,1.0,315,5.18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9171,21607,Picotopia,1.0,1029,5.18,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9172,29771,Recorder,1.0,423,5.18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9173,2219,Ryokunohara Meikyuu,1.0,3067,5.18,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9174,30012,Tekusuke Monogatari,1.0,227,5.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9175,2796,Afro-Ken,1.0,2652,5.17,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9176,28765,The Baby Birds of Norman McLaren,1.0,401,5.18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9177,33273,Bouningen Weekend,20.0,213,5.17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9178,36766,Nothing's Gonna Change,1.0,135,5.17,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9179,28305,Broots,1.0,288,5.16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9180,35119,Youkai Shoujo,1.0,158,5.17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9181,23387,Master of Torque,4.0,1049,5.16,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9182,10539,Hato no Oyome-san,4.0,282,5.16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9183,29657,Stone,1.0,296,5.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9184,35394,Oira no Hijouji,1.0,223,5.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9185,3799,Speed,1.0,812,5.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9186,38794,Summer Rich,1.0,87,5.15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9187,13435,Taka no Tsume NEO Announcement Movie,1.0,260,5.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
9188,681,Tenbatsu Angel Rabbie☆,1.0,1527,5.15,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9189,32639,Usaband,1.0,221,5.15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9190,34725,Kaito x Ansa,12.0,3281,5.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9191,30157,Joki Joki Tailor,1.0,170,5.14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9192,25549,Psychedelic Afternoon,1.0,849,5.14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9193,30076,Roba Chotto Suneta,1.0,226,5.14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9194,994,Sin in the Rain,1.0,2129,5.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9195,32758,Toute wa Sono Kotae,1.0,189,5.14,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
9196,37729,Akuma no Organ,1.0,124,5.13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9197,33694,Mukidashi no Mitsuko,1.0,331,5.13,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9198,28691,Kemurigusa Monogatari,1.0,469,5.13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9199,13669,Owari no Chronicle,1.0,2618,5.13,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9200,5874,Sankou to Tako: Hyakumanryou Chinsoudou,1.0,533,5.13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9201,35935,Koto no Shidai,1.0,137,5.12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9202,4392,Ooatari Sora no Entaku,1.0,766,5.12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9203,36027,Ousama Game The Animation,12.0,138290,5.12,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
9204,9506,Prism Magical: Prism Generations!,1.0,2308,5.12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
9205,28687,Poker,1.0,590,5.12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9206,30162,Hone Hone Rock,1.0,214,5.11,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9207,31262,Ghost,1.0,381,5.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9208,8952,Nougyou Musume!,1.0,1349,5.11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9209,22675,Peeping Life: Gekijou Original-ban,5.0,314,5.11,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9210,36092,Alluptoyou,1.0,201,5.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9211,3516,Hal & Bons,5.0,471,5.1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9212,5880,Oshiruko,1.0,934,5.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9213,24443,Peeping Life: Shinkon-chan Kansai ni Irasshai,1.0,390,5.09,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9214,39620,Hakata Mentai!  Pirikarako-chan,12.0,1890,5.07,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9215,10859,Sorette♡Dakara ne!,1.0,1529,5.08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9216,36407,Kenja no Mago,12.0,197259,6.72,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9217,36072,Human Gift,1.0,105,5.06,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9218,28639,Futon,1.0,599,5.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9219,35514,Sigh,1.0,132,4.96,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9220,38728,Onami,1.0,140,4.95,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9221,7810,Yami wo Mitsumeru Hane,1.0,900,4.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9222,37823,Conception,12.0,60108,4.94,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9223,21335,Double Circle,6.0,4999,4.94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9224,38764,PRINTER REC Music,1.0,106,4.94,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9225,29856,Tetopettenson,1.0,169,4.94,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9226,8705,Phantom: Requiem for the Phantom Picture Drama,12.0,6052,6.71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9227,4389,Amada Anime Series: Super Mario Brothers,3.0,2274,4.93,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9228,38811,Copy,1.0,89,4.93,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9229,24075,Persona 4 the Golden Animation,12.0,59517,6.7,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
9230,31833,Metamorphose,1.0,375,4.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9231,6842,Oyoge ya Oyoge,1.0,523,4.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9232,35390,Osekisho,1.0,228,4.93,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9233,38961,Takoyaki Story,1.0,166,4.93,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9234,39163,Nonsense Bungaku,1.0,267,6.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9235,39697,Mameshiba x Tunes!,1.0,175,4.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
9236,2912,Ohayou! Spank,63.0,1512,6.69,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9237,6736,Mouryou no Hako: Chuuzenji Atsuko no Jikenbo - Hako no Yurei no Koto,1.0,5872,6.69,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
9238,615,Nurse Witch Komugi-chan Magikarte,5.0,12697,6.69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
9239,32324,Major 2nd,1.0,1670,6.69,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9240,4320,Lupin III: Green vs. Red,1.0,5563,6.69,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
9241,1433,Lupin III: Babylon no Ougon Densetsu,1.0,5111,6.69,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
9242,29855,Meiji Tokyo Renka Movie 1: Yumihari no Serenade,1.0,8745,6.68,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9243,36502,MahoYome,24.0,6874,6.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9244,36902,Mahou Shoujo Ore,12.0,58437,6.68,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9245,31233,Lu Shidai,14.0,4448,6.68,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9246,9773,Lady Lady!! (1988),1.0,995,6.68,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9247,3085,Koharu Biyori,3.0,17494,6.68,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9248,6509,Kiteretsu Daihyakka,331.0,2267,6.68,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9249,496,Kamui no Ken,1.0,4539,6.68,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9250,9950,Hulu Xiongdi,13.0,330,6.69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9251,2804,Hana no Mahoutsukai Mary Bell,50.0,1699,6.68,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
9252,1325,Hamelin no Violin Hiki,25.0,4925,6.68,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9253,35814,Granblue Fantasy The Animation: Kabocha no Lantern,1.0,11022,6.68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9254,782,Gasaraki,25.0,15652,6.68,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
9255,850,Gakuen Heaven,13.0,46455,6.68,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9256,29752,JU Chuuko Jidousha Hanbaishi x Peeping Life,2.0,258,4.91,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9257,4856,Fuuma no Kojirou: Fuuma Hanran-hen,1.0,949,6.68,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9258,25377,TOTO Green Challenge,1.0,238,4.91,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9259,33906,Shangri-La (Music),1.0,173,4.91,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9260,236,E's Otherwise,26.0,13870,6.68,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9261,31851,Dog Days'': Limone Resort Tenbou Onsen!,1.0,5261,6.68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
9262,32291,Kakegae no,1.0,291,4.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9263,30167,Kanashiki Mongoose,1.0,193,4.9,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9264,1752,Di Gi Charat: Hoshi no Tabi,1.0,2532,6.68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9265,17353,Tenpou Suikoden Neo,5.0,796,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9266,34382,Citrus,12.0,240425,6.68,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9267,28045,Kogane no Hana,1.0,499,4.9,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9268,27815,Cardfight!! Vanguard G,48.0,9223,6.68,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9269,28347,Guitar Shoujo!,1.0,307,4.89,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9270,17659,Gunnm 3D Special,1.0,2244,4.89,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9271,32777,Jitensha-hen,1.0,153,4.89,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9272,7229,Black Jack ONA,12.0,1992,6.68,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9273,1136,Betterman,26.0,11110,6.68,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
9274,1497,Aru Machi Kado no Monogatari,1.0,2849,6.68,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9275,1177,Alien 9,4.0,23426,6.68,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9276,2041,Ai to Yuuki no Pig Girl Tonde Buurin,51.0,7855,6.68,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
9277,25397,Absolute Duo,12.0,338166,6.68,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
9278,31471,MILPOM★,6.0,849,4.89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9279,37747,Ame-iro Cocoa: Side G,12.0,5934,4.88,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9280,33690,Nazotokine,12.0,10983,4.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9281,30202,Bucket no Ana,1.0,181,4.87,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9282,34115,Hitori de Nayamanaide Issho ni Kangaeyou,1.0,160,4.88,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9283,30104,Seichou Rap,1.0,187,4.87,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9284,24843,Clarinet Kowashichatta,1.0,217,4.87,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9285,3490,Rayca,1.0,1103,4.86,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9286,34721,Samuroid Zero,1.0,243,4.86,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9287,30213,Yume Utsutsu,1.0,203,4.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9288,35923,Ame-iro Cocoa Series: Ame-con!!,12.0,3680,4.82,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9289,6431,Chameko no Ichinichi,1.0,731,4.8100000000000005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9290,38042,Graduation,1.0,105,4.8100000000000005,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9291,14529,Super Majingga 3,1.0,273,4.8100000000000005,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9292,23933,Kyutai Panic Adventure!,1.0,1488,4.8100000000000005,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9293,31578,JK Meshi!,26.0,9226,4.63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9294,7026,Mado,1.0,694,4.63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9295,7027,Manga,1.0,742,4.63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9296,29637,Samurai,1.0,281,4.63,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9297,7485,Urashima Tarou,1.0,1543,4.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9298,28897,Ganso Banana no Tamashii,1.0,236,4.62,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9299,37171,Asobi Asobase,12.0,172610,8.22,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9300,11977,Mahou Shoujo Madoka★Magica Movie 1: Hajimari no Monogatari,1.0,137079,8.23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9301,25681,Kamisama Hajimemashita◎,12.0,183325,8.23,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
9302,34823,Souryo to Majiwaru Shikiyoku no Yoru ni...,12.0,31707,4.62,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9303,20899,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders,24.0,403914,8.23,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9304,265,Hajime no Ippo: Mashiba vs. Kimura,1.0,65366,8.23,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9305,39533,Given,11.0,81107,8.23,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9306,37520,Dororo,24.0,387540,8.23,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
9307,32906,Bishoujo Yuugi Unit Crane Game Girls,13.0,6106,4.43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9308,3064,Kizuoibito,5.0,1119,4.43,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9309,2475,6 Angels,6.0,2593,4.42,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9310,30666,Memories: Younenki no Joukei,1.0,272,4.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9311,30667,Youshi Kei: Mou Hitotsu no Nijiiro Toshi,1.0,258,4.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9312,32295,Ai Sky Tree 21,1.0,450,4.28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9313,23517,Calligraffiti,1.0,435,4.23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9314,29954,Embah,1.0,436,3.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9315,35402,An Expression,1.0,470,3.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9316,29995,The Embryo Develops into a Fetus,1.0,1307,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9317,7028,Pop,1.0,865,3.63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9318,5877,Abunai Sisters: Koko & Mika,10.0,3257,2.52,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9319,22179,Aki no Puzzle,1.0,1225,2.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9321,40508,Anata no Koe,1.0,49,5.91,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9322,34696,Anata no Katagoshi Chotto Ue,3.0,112,4.6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9323,38642,Ametsuchi,1.0,159,5.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9324,37455,Amefuri Kuma no Ko,1.0,79,5.21,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9325,35605,Astar-eul Hyanghae Chaguchagu,27.0,170,6.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
